20:37.530	ID:1	30 25652 44171 0 4 35 2 0 22 26775 0 2688 38519 40 352 7 8 16 2 1024 152 1 89 138 65535 65535 0 0 0 0 
20:38.076	ID:1	30 25652 44172 0 5 35 2 0 22 26680 0 6462 61301 1194 1033 7 11 19 2 1024 11 1 204 253 65535 65535 0 0 0 0 
20:40.803	ID:1	30 25652 44174 0 9 36 1 0 22 27617 0 4761 63894 20 807 1 8 8 1 1024 210 1 147 196 65535 65535 0 0 0 0 
20:45.054	ID:1	30 25652 44179 0 6 36 1 0 22 28214 0 2509 34838 65 388 1 8 8 2 1024 196 1 133 126 65535 65535 0 0 0 0 
20:50.955	ID:1	30 25652 44185 0 4 36 2 0 22 28996 0 5517 65408 405 704 7 11 19 2 1024 143 1 80 129 65535 65535 0 0 0 0 
20:51.498	ID:1	30 25652 44185 0 3 36 2 0 22 29056 0 3079 40294 175 378 8 18 26 3 1024 143 1 80 129 65535 65535 0 0 0 0 
20:55.019	ID:1	30 25652 44189 0 10 36 2 0 22 29444 0 3606 46883 260 421 6 14 22 4 512 244 1 181 174 65535 65535 0 0 0 0 
20:58.077	ID:1	30 25652 44192 0 5 36 2 0 22 29794 0 3975 45749 356 542 7 16 24 2 1024 2 1 195 188 65535 65535 0 0 0 0 
21:01.605	ID:1	30 25652 44195 0 7 36 1 0 22 30325 0 4056 45620 438 841 1 8 8 4 1024 203 1 140 189 65535 65535 0 0 0 0 
21:05.826	ID:1	30 25652 44199 0 4 37 2 0 22 30845 0 4115 54856 202 580 7 9 18 2 1024 134 1 71 64 65535 65535 0 0 0 0 
21:07.879	ID:1	30 25652 44201 0 2 36 3 0 22 31054 0 4528 64866 20 525 5 11 30 1 1024 97 1 34 83 65535 65535 0 0 0 0 
21:14.830	ID:1	30 25652 44208 0 8 37 1 0 22 31948 0 2772 37997 57 427 1 8 8 1 1024 53 1 246 239 65535 65535 0 0 0 0 
21:18.938	ID:1	30 25652 44212 0 7 37 1 0 22 32544 0 6026 64841 436 1055 1 8 8 4 1024 194 1 131 124 65535 65535 0 0 0 0 
21:19.325	ID:1	30 25652 44213 0 2 37 3 0 22 32528 0 3869 43169 497 564 5 12 33 1 1024 88 1 25 18 65535 65535 0 0 0 0 
21:22.397	ID:1	30 25652 44216 0 10 37 2 0 22 32957 0 3856 52219 126 506 6 11 19 4 1024 228 1 165 158 65535 65535 0 0 0 0 
21:25.992	ID:1	30 25652 44220 0 9 37 1 0 22 33401 0 3017 43128 2 429 1 8 8 1 1024 12 1 205 254 65535 65535 0 0 0 0 
21:29.335	ID:1	30 25652 44223 0 6 37 1 0 22 33882 0 3778 41453 351 694 1 11 11 2 1024 180 1 117 166 65535 65535 0 0 0 0 
21:29.953	ID:1	30 25652 44224 0 5 37 2 0 22 33886 0 5577 59711 705 892 7 12 20 2 1024 242 1 179 228 65535 65535 0 0 0 0 
21:31.250	ID:1	30 25652 44225 0 3 37 2 0 22 34140 0 2869 37706 98 318 8 14 22 3 1024 134 1 71 120 65535 65535 0 0 0 0 
21:39.498	ID:1	30 25652 44233 0 3 38 2 0 22 35189 0 4863 62133 263 600 8 11 19 3 1024 125 1 62 111 65535 65535 0 0 0 0 
21:40.951	ID:1	30 25652 44235 0 4 38 2 0 22 35399 0 2613 33703 257 335 7 11 19 2 1024 118 1 55 104 65535 65535 0 0 0 0 
21:42.701	ID:1	30 25652 44236 0 5 38 2 0 22 35515 0 3486 48514 40 451 7 10 18 2 1024 233 1 170 163 65535 65535 0 0 0 0 
21:46.704	ID:1	30 25652 44240 0 2 38 3 0 22 36076 0 3874 52701 216 432 5 10 29 1 1024 72 1 9 2 65535 65535 0 0 0 0 
21:47.453	ID:1	30 25652 44241 0 6 38 1 0 22 36201 0 2497 34528 5 408 1 9 9 2 1024 171 1 108 157 65535 65535 0 0 0 0 
21:50.471	ID:1	30 25652 44244 0 8 38 1 0 22 36510 0 2651 33775 116 455 1 11 11 1 1024 37 1 230 223 65535 65535 0 0 0 0 
21:53.856	ID:1	30 25652 44247 0 9 38 1 0 22 36968 0 3726 53209 10 501 1 8 8 1 1024 3 1 196 245 65535 65535 0 0 0 0 
21:58.646	ID:1	30 25652 44252 0 10 38 2 0 22 37586 0 2603 34339 100 292 6 9 17 4 1024 212 1 149 142 65535 65535 0 0 0 0 
22:00.813	ID:1	30 25652 44254 0 7 38 1 0 22 37904 0 3793 38969 482 762 1 8 8 4 1024 178 1 115 108 65535 65535 0 0 0 0 
22:03.601	ID:1	30 25652 44257 0 3 39 2 0 22 38250 0 3312 45495 147 411 8 9 17 3 1024 116 1 53 46 65535 65535 0 0 0 0 
22:09.025	ID:1	30 25652 44263 0 10 39 2 0 22 38867 0 3280 37613 304 441 6 8 16 4 1024 196 1 133 126 65535 65535 0 0 0 0 
22:17.453	ID:1	30 25652 44271 0 5 39 2 0 22 39957 0 2573 32866 157 336 7 8 16 2 1024 217 1 154 203 65535 65535 0 0 0 0 
22:21.803	ID:1	30 25652 44275 0 6 39 1 0 22 40598 0 5656 64499 534 863 1 8 8 2 1024 162 1 99 92 65535 65535 0 0 0 0 
22:22.194	ID:1	30 25652 44276 0 8 39 1 0 22 40571 0 4576 60238 84 699 1 8 8 1 1024 21 1 214 207 65535 65535 0 0 0 0 
22:23.576	ID:1	30 25652 44277 0 4 39 2 0 22 40851 0 2884 40610 32 339 7 9 17 2 1024 109 1 46 95 65535 65535 0 0 0 0 
22:25.179	ID:1	30 25652 44279 0 9 39 1 0 22 40977 0 4498 59491 181 575 1 8 8 1 1024 250 1 187 180 65535 65535 0 0 0 0 
22:26.640	ID:1	30 25652 44280 0 7 39 1 0 22 41210 0 4241 48550 275 755 1 8 8 4 1024 162 1 99 92 65535 65535 0 0 0 0 
22:37.020	ID:1	30 25652 44291 0 9 40 1 0 22 42493 0 3268 45097 152 403 1 8 8 1 1024 45 1 238 31 65535 65535 0 0 0 0 
22:40.156	ID:1	30 25652 44294 0 6 40 1 0 22 42947 0 2380 35101 10 342 1 8 8 2 1024 146 1 83 76 65535 65535 0 0 0 0 
22:41.882	ID:1	30 25652 44295 0 8 40 1 0 22 43091 0 2688 37522 15 426 1 8 8 1 1024 12 1 205 198 65535 65535 0 0 0 0 
22:43.947	ID:1	30 25652 44298 0 2 39 3 0 22 43400 0 3855 54576 43 427 5 9 26 1 1024 63 1 0 49 65535 65535 0 0 0 0 
22:47.197	ID:1	30 25652 44301 0 5 40 2 0 22 43679 0 5257 54126 879 861 7 8 16 2 1024 208 1 145 194 65535 65535 0 0 0 0 
22:47.828	ID:1	30 25652 44301 0 4 40 2 0 22 43949 0 3718 45718 287 447 7 8 16 2 1024 100 1 37 86 65535 65535 0 0 0 0 
22:49.355	ID:1	30 25652 44303 0 3 40 2 0 22 44108 0 3372 43342 275 413 8 11 20 3 1024 100 1 37 30 65535 65535 0 0 0 0 
22:53.397	ID:1	30 25652 44307 0 10 40 2 0 22 43536 0 2601 34640 162 341 6 11 19 4 1024 180 1 117 110 65535 65535 0 0 0 0 
22:56.496	ID:1	30 25652 44310 0 7 40 1 0 22 45031 0 4949 56053 364 1043 1 8 8 4 1024 146 1 83 76 65535 65535 0 0 0 0 
23:06.576	ID:1	30 25652 44320 0 4 41 2 0 22 46327 0 2870 35052 273 386 7 11 19 2 1024 91 1 28 21 65535 65535 0 0 0 0 
23:15.704	ID:1	30 25652 44329 0 5 41 2 0 22 46917 0 3911 47741 375 543 7 11 19 2 1024 199 1 136 129 65535 65535 0 0 0 0 
23:16.078	ID:1	30 25652 44330 0 2 40 3 0 22 47076 0 4150 54545 131 535 5 8 24 1 1024 54 1 247 240 65535 65535 0 0 0 0 
23:18.371	ID:1	30 25652 44332 0 9 41 1 0 22 47785 0 2695 39543 2 360 1 8 8 1 1024 36 1 229 222 65535 65535 0 0 0 0 
23:18.503	ID:1	30 25652 44332 0 10 41 2 0 22 47759 0 6299 61051 1176 1020 6 18 26 4 1024 164 1 101 150 65535 65535 0 0 0 0 
23:20.429	ID:1	30 25652 44334 0 8 41 1 0 22 48025 0 2800 36575 113 446 1 8 8 1 1024 252 1 189 182 65535 65535 0 0 0 0 
23:20.944	ID:1	30 25652 44335 0 6 41 1 0 22 48168 0 3156 38497 197 555 1 8 8 2 1024 137 1 74 67 65535 65535 0 0 0 0 
23:21.869	ID:1	30 25652 44335 0 7 41 1 0 22 48279 0 4669 47184 553 962 1 8 8 4 1024 137 1 74 123 65535 65535 0 0 0 0 
23:28.121	ID:1	30 25652 44342 0 3 41 2 0 22 49061 0 2685 36841 33 334 8 9 17 3 1024 84 1 21 14 65535 65535 0 0 0 0 
23:30.745	ID:1	30 25652 44344 0 2 41 3 0 22 49398 0 3009 34061 317 355 5 8 27 1 1024 38 1 231 224 65535 65535 0 0 0 0 
23:38.496	ID:1	30 25652 44352 0 3 42 2 0 22 50385 0 3564 38694 426 503 8 11 19 3 1024 68 1 5 254 65535 65535 0 0 0 0 
23:40.152	ID:1	30 25652 44354 0 9 42 1 0 22 50574 0 2931 41556 15 414 1 8 8 1 1024 27 1 220 213 65535 65535 0 0 0 0 
23:40.707	ID:1	30 25652 44354 0 4 42 2 0 22 50673 0 4897 64416 380 708 7 12 20 2 1024 75 1 12 5 65535 65535 0 0 0 0 
23:43.851	ID:1	30 25652 44357 0 7 42 1 0 22 51093 0 4031 40876 569 794 1 8 8 4 1024 128 1 65 58 65535 65535 0 0 0 0 
23:44.252	ID:1	30 25652 44358 0 6 42 1 0 22 51151 0 3040 44563 97 556 1 8 8 2 1024 121 1 58 51 65535 65535 0 0 0 0 
23:46.399	ID:1	30 25652 44360 0 10 42 2 0 22 51378 0 4228 53517 334 625 6 17 25 4 1024 155 1 92 141 65535 65535 0 0 0 0 
23:47.622	ID:1	30 25652 44361 0 8 42 1 0 22 51505 0 5093 50435 861 1186 1 8 8 1 1024 236 1 173 222 65535 65535 0 0 0 0 
23:55.951	ID:1	30 25652 44370 0 2 42 3 0 22 52617 0 3404 47956 157 459 5 8 29 1 1024 22 1 215 208 65535 65535 0 0 0 0 
23:59.208	ID:1	30 25652 44373 0 5 42 2 0 22 52984 0 5046 43383 1119 2905 7 14 22 2 1024 183 1 120 169 65535 65535 0 0 0 0 
24:03.396	ID:1	30 25652 44377 0 10 43 2 0 22 53460 0 4704 61691 304 697 6 13 21 4 1024 146 1 83 76 65535 65535 0 0 0 0 
24:09.127	ID:1	30 25652 44383 0 8 43 1 0 22 54258 0 2890 41050 20 453 1 8 8 1 1024 38 1 231 224 65535 65535 0 0 0 0 
24:09.286	ID:1	30 25652 44383 0 9 43 1 0 22 54303 0 4087 55445 181 493 1 8 8 1 1024 11 1 204 197 65535 65535 0 0 0 0 

